19:27:13.074, Connected as master
19:48:18.401, -23 dBm, 27
19:48:19.526, error
19:48:19.781, -25 dBm, 26
19:48:20.039, -26 dBm, 28
19:48:20.297, -25 dBm, 28
19:48:20.555, -23 dBm, 29
19:48:20.814, -23 dBm, 28
19:48:21.940, error
19:48:22.195, -23 dBm, 28
19:48:22.452, -23 dBm, 29
19:48:22.711, -24 dBm, 26
19:48:22.968, -24 dBm, 29
19:48:23.226, -23 dBm, 28
19:48:23.484, -24 dBm, 28
19:48:23.742, -25 dBm, 27
19:48:23.998, -25 dBm, 27
19:48:24.257, -26 dBm, 28
19:48:24.516, -25 dBm, 27
19:48:24.772, -26 dBm, 27
19:48:25.031, -25 dBm, 27
19:48:25.289, -26 dBm, 28
19:48:25.547, -23 dBm, 29
19:48:25.804, -22 dBm, 5
19:48:26.929, error
19:48:28.053, error
19:48:29.177, error
19:48:30.302, error
19:48:31.426, error
19:48:32.549, error
19:48:33.673, error
19:48:34.797, error
19:48:35.922, error
19:48:37.046, error
19:48:38.169, error
19:48:39.293, error
19:48:40.417, error
19:48:41.541, error
19:48:42.665, error
19:48:43.790, error
19:48:44.913, error
19:48:46.037, error
19:48:47.161, error
19:48:48.285, error
19:48:49.409, error
19:48:50.533, error
19:48:51.657, error
19:48:52.781, error
19:48:53.905, error
19:48:55.029, error
19:48:56.153, error
19:48:57.277, error
19:48:58.402, error
19:48:59.525, error
19:49:00.649, error
19:49:01.773, error
19:49:02.898, error
19:49:04.021, error
19:49:05.146, error
19:49:06.270, error
19:49:07.393, error
19:49:08.517, error
19:49:09.641, error
19:49:10.765, error
19:49:11.890, error
19:49:13.014, error
19:49:14.137, error
19:49:15.261, error
19:49:16.385, error
19:49:17.509, error
19:49:18.633, error
19:49:19.757, error
19:49:20.881, error
19:49:22.006, error
19:49:23.129, error
19:49:24.253, error
19:49:25.377, error
19:49:26.501, error
19:49:27.626, error
19:49:28.750, error
19:49:29.874, error
19:49:30.997, error
19:49:32.121, error
19:49:33.245, error
19:49:34.370, error
19:49:35.493, error
19:49:36.618, error
19:49:37.741, error
19:49:38.865, error
19:49:39.989, error
19:49:41.113, error
19:49:42.238, error
19:49:43.361, error
19:49:44.486, error
19:49:45.609, error
19:49:46.734, error
19:49:47.857, error
19:49:48.981, error
19:49:50.106, error
19:49:51.229, error
19:49:52.354, error
19:49:53.477, error
19:49:54.601, error
19:49:55.725, error
19:49:56.850, error
19:49:57.973, error
19:49:59.097, error
19:50:00.222, error
19:50:01.345, error
19:50:02.469, error
19:50:03.593, error
19:50:04.718, error
19:50:05.841, error
19:50:06.966, error
19:50:08.089, error
19:50:09.214, error
19:50:10.338, error
19:50:11.462, error
19:50:12.585, error
19:50:13.709, error
19:50:14.833, error
19:50:15.957, error
19:50:17.082, error
19:50:18.206, error
19:50:19.330, error
19:50:20.454, error
19:50:21.577, error
19:50:22.701, error
19:50:23.826, error
19:50:24.949, error
19:50:26.073, error
19:50:27.197, error
19:50:28.321, error
19:50:29.446, error
19:50:30.569, error
19:50:31.694, error
19:50:32.817, error
19:50:33.942, error
19:50:35.066, error
19:50:36.190, error
19:50:37.315, error
19:50:38.439, error
19:50:39.562, error
19:50:40.686, error
19:50:41.810, error
19:50:42.935, error
19:50:44.058, error
19:50:45.182, error
19:50:46.306, error
19:50:47.431, error
19:50:48.554, error
19:50:49.678, error
19:50:50.802, error
19:50:51.926, error
19:50:53.051, error
19:50:54.174, error
19:50:55.298, error
19:50:56.422, error
19:50:57.547, error
19:50:58.670, error
19:50:59.794, error
19:51:00.918, error
19:51:02.042, error
19:51:03.166, error
19:51:04.291, error
19:51:05.415, error
19:51:06.538, error
19:51:07.662, error
19:51:08.786, error
19:51:09.911, error
19:51:11.035, error
19:51:12.158, error
19:51:13.282, error
19:51:14.406, error
19:51:15.530, error
19:51:16.655, error
19:51:17.779, error
19:51:18.902, error
19:51:20.026, error
19:51:21.150, error
19:51:22.274, error
19:51:23.399, error
19:51:24.522, error
19:51:25.647, error
19:51:26.770, error
19:51:27.894, error
19:51:29.019, error
19:51:30.142, error
19:51:31.266, error
19:51:32.391, error
19:51:33.516, error
19:51:34.639, error
19:51:35.762, error
19:51:36.887, error
19:51:38.010, error
19:51:39.134, error
19:51:40.259, error
19:51:41.383, error
19:51:42.506, error
19:51:43.630, error
19:51:44.754, error
19:51:45.878, error
19:51:47.002, error
19:51:48.127, error
19:51:49.251, error
19:51:50.375, error
19:51:51.499, error
19:51:52.622, error
19:51:53.746, error
19:51:54.870, error
19:51:55.994, error
19:51:57.119, error
19:51:58.242, error
19:51:59.366, error
19:52:00.491, error
19:52:01.615, error
19:52:02.739, error
19:52:03.863, error
19:52:04.987, error
19:52:06.111, error
19:52:07.235, error
19:52:08.358, error
19:52:09.482, error
19:52:10.606, error
19:52:11.730, error
19:52:12.854, error
19:52:13.979, error
19:52:15.103, error
19:52:16.226, error
19:52:17.350, error
19:52:18.475, error
19:52:19.598, error
19:52:20.722, error
19:52:21.846, error
19:52:22.970, error
19:52:24.095, error
19:52:25.219, error
19:52:26.342, error
19:52:27.466, error
19:52:28.590, error
19:52:29.714, error
19:52:30.838, error
19:52:31.962, error
19:52:33.086, error
19:52:34.210, error
19:52:35.334, error
19:52:36.458, error
19:52:37.583, error
19:52:38.706, error
19:52:39.830, error
19:52:40.954, error
19:52:41.209, -104 dBm, -16
19:52:41.468, -103 dBm, -13
19:52:41.725, -105 dBm, -21
19:52:41.983, -107 dBm, -31
19:52:42.241, -106 dBm, -23
19:52:42.499, -104 dBm, -18
19:52:42.757, -105 dBm, -19
19:52:43.015, -105 dBm, -19
19:52:43.272, -105 dBm, -19
19:52:43.530, -106 dBm, -26
19:52:43.788, -108 dBm, -30
19:52:44.047, -109 dBm, -35
19:52:44.557, -109 dBm, -32
19:52:45.681, error
19:52:46.806, error
19:52:47.929, error
19:52:49.053, error
19:52:50.177, error
19:52:50.433, -100 dBm, -7
19:52:50.691, -104 dBm, -15
19:52:50.949, -104 dBm, -17
19:52:51.207, -108 dBm, -29
19:52:51.464, -110 dBm, -36
19:52:52.590, error
19:52:53.714, error
19:52:55.343, error
19:52:56.466, error
19:52:57.591, error
19:52:58.714, error
19:52:58.970, -107 dBm, -27
19:53:00.600, error
19:53:01.976, error
19:53:03.352, error
19:53:04.477, error
19:53:05.601, error
19:53:05.855, -106 dBm, -20
19:53:06.115, -106 dBm, -22
19:53:06.373, -107 dBm, -29
19:53:06.632, -108 dBm, -28
19:53:06.888, -107 dBm, -26
19:53:07.146, -106 dBm, -23
19:53:07.404, -107 dBm, -25
19:53:07.662, -107 dBm, -29
19:53:07.919, -107 dBm, -27
19:53:08.428, -109 dBm, -33
19:53:08.688, -109 dBm, -32
19:53:08.944, -106 dBm, -26
19:53:09.203, -107 dBm, -26
19:53:10.327, error
19:53:11.451, error
19:53:11.709, -106 dBm, -25
19:53:11.966, -107 dBm, -26
19:53:12.223, -105 dBm, -23
19:53:12.481, -108 dBm, -28
19:53:12.740, -108 dBm, -28
19:53:12.997, -108 dBm, -30
19:53:14.123, error
19:53:15.247, error
19:53:16.371, error
19:53:17.495, error
19:53:18.618, error
19:53:19.742, error
19:53:20.867, error
19:53:21.991, error
19:53:23.115, error
19:53:24.239, error
19:53:25.363, error
19:53:26.487, error
19:53:27.611, error
19:53:28.734, error
19:53:29.858, error
19:53:30.984, error
19:53:32.106, error
19:53:33.231, error
19:53:34.354, error
19:53:35.479, error
19:53:36.603, error
19:53:37.727, error
19:53:38.851, error
19:53:39.975, error
19:53:41.099, error
19:53:42.223, error
19:53:43.347, error
19:53:44.471, error
19:53:45.594, error
19:53:46.719, error
19:53:47.843, error
19:53:48.967, error
19:53:50.091, error
19:53:51.214, error
19:53:52.339, error
19:53:53.463, error
19:53:54.587, error
19:53:55.711, error
19:53:56.836, error
19:53:57.959, error
19:53:59.082, error
19:54:00.207, error
19:54:01.331, error
19:54:02.455, error
19:54:03.579, error
19:54:04.703, error
19:54:05.827, error
19:54:06.951, error
19:54:08.076, error
19:54:09.198, error
19:54:10.323, error
19:54:11.446, error
19:54:12.572, error
19:54:13.696, error
19:54:14.820, error
19:54:15.944, error
19:54:17.067, error
19:54:18.192, error
19:54:19.316, error
19:54:20.439, error
19:54:21.564, error
19:54:22.688, error
19:54:23.811, error
19:54:24.936, error
19:54:26.059, error
19:54:27.184, error
19:54:28.308, error
19:54:29.431, error
19:54:30.556, error
19:54:31.680, error
19:54:32.804, error
19:54:33.928, error
19:54:35.052, error
19:54:36.176, error
19:54:37.300, error
19:54:38.424, error
19:54:39.548, error
19:54:40.672, error
19:54:41.796, error
19:54:42.920, error
19:54:44.044, error
19:54:45.168, error
19:54:46.292, error
19:54:47.415, error
19:54:48.540, error
19:54:49.664, error
19:54:50.787, error
19:54:51.912, error
19:54:53.036, error
19:54:54.159, error
19:54:55.284, error
19:54:56.407, error
19:54:57.532, error
19:54:58.656, error
19:54:59.780, error
19:55:00.904, error
19:55:02.028, error
19:55:03.152, error
19:55:04.276, error
19:55:05.400, error
19:55:06.524, error
19:55:07.647, error
19:55:08.772, error
19:55:09.896, error
19:55:11.019, error
19:55:12.143, error
19:55:13.268, error
19:55:14.392, error
19:55:15.516, error
19:55:16.640, error
19:55:17.764, error
19:55:18.888, error
19:55:20.012, error
19:55:21.136, error
19:55:22.261, error
19:55:23.384, error
19:55:24.508, error
19:55:24.763, -74 dBm, 25
19:55:25.019, -76 dBm, 26
19:55:25.276, -95 dBm, 5
19:55:25.532, -81 dBm, 28
19:55:25.790, -85 dBm, 27
19:55:26.046, -80 dBm, 28
19:55:26.305, -82 dBm, 26
19:55:26.560, -84 dBm, 26
19:55:26.817, -88 dBm, 22
19:55:27.073, -91 dBm, 21
19:55:27.331, -85 dBm, 26
19:55:27.588, -80 dBm, 26
19:55:27.845, -88 dBm, 23
19:55:28.101, -90 dBm, 21
19:55:28.358, -84 dBm, 26
19:55:28.614, -88 dBm, 22
19:55:28.871, -92 dBm, 20
19:55:29.128, -93 dBm, 19
19:55:29.386, -86 dBm, 26
19:55:29.642, -90 dBm, 25
19:55:29.899, -88 dBm, 24
19:55:30.155, -93 dBm, 20
19:55:30.664, -95 dBm, 12
19:55:30.921, -90 dBm, 23
19:55:31.176, -86 dBm, 25
19:55:31.435, -91 dBm, 23
19:55:31.691, -95 dBm, 13
19:55:32.198, -95 dBm, 14
19:55:32.457, -90 dBm, 24
19:55:32.713, -92 dBm, 15
19:55:32.970, -91 dBm, 24
19:55:33.227, -94 dBm, 15
19:55:33.483, -91 dBm, 22
19:55:33.740, -91 dBm, 23
19:55:33.996, -90 dBm, 23
19:55:34.255, -94 dBm, 16
19:55:34.511, -92 dBm, 20
19:55:34.767, -97 dBm, 8
19:55:35.024, -97 dBm, 7
19:55:35.281, -95 dBm, 10
19:55:35.538, -91 dBm, 20
19:55:35.796, -100 dBm, -4
19:55:36.555, -95 dBm, 12
19:55:37.060, -92 dBm, 19
19:55:37.318, -95 dBm, 11
19:55:37.826, -94 dBm, 16
19:55:38.082, -95 dBm, 12
19:55:38.340, -95 dBm, 13
19:55:38.596, -92 dBm, 20
19:55:39.105, -93 dBm, 16
19:55:39.361, -100 dBm, -6
19:55:39.617, -97 dBm, 4
19:55:40.743, error
19:55:40.999, -96 dBm, 6
19:55:41.256, -96 dBm, 11
19:55:41.513, -98 dBm, 1
19:55:42.522, -100 dBm, -6
19:55:43.899, error
19:55:45.274, error
19:55:46.649, error
19:55:47.773, error
19:55:49.398, error
19:55:50.523, error
19:55:51.897, error
19:55:53.022, error
19:55:54.146, error
19:55:55.270, error
19:55:56.896, error
19:55:58.021, error
19:55:59.145, error
19:56:00.269, error
19:56:01.393, error
19:56:02.517, error
19:56:03.641, error
19:56:04.765, error
19:56:05.889, error
19:56:07.013, error
19:56:08.137, error
19:56:09.261, error
19:56:10.385, error
19:56:11.508, error
19:56:12.633, error
19:56:13.757, error
19:56:14.881, error
19:56:16.005, error
19:56:17.129, error
19:56:18.253, error
19:56:19.377, error
19:56:20.501, error
19:56:21.625, error
19:56:22.749, error
19:56:23.873, error
19:56:24.997, error
19:56:26.121, error
19:56:27.245, error
19:56:28.369, error
19:56:29.492, error
19:56:30.617, error
19:56:31.741, error
19:56:32.865, error
19:56:33.988, error
19:56:35.113, error
19:56:36.237, error
19:56:37.361, error
19:56:38.484, error
19:56:39.609, error
19:56:40.733, error
19:56:41.857, error
19:56:42.980, error
19:56:44.105, error
19:56:45.228, error
19:56:46.353, error
19:56:47.477, error
19:56:48.601, error
19:56:49.725, error
19:56:50.849, error
19:56:51.972, error
19:56:53.096, error
19:56:54.221, error
19:56:55.344, error
19:56:56.469, error
19:56:57.593, error
19:56:58.717, error
19:56:59.842, error
19:57:00.965, error
19:57:02.089, error
19:57:03.213, error
19:57:04.337, error
19:57:05.461, error
19:57:06.585, error
19:57:07.709, error
19:57:08.833, error
19:57:09.957, error
19:57:11.081, error
19:57:12.205, error
19:57:13.328, error
19:57:14.453, error
19:57:15.577, error
19:57:16.701, error
19:57:17.825, error
19:57:18.949, error
19:57:20.073, error
19:57:21.197, error
19:57:22.321, error
19:57:23.445, error
19:57:24.570, error
19:57:25.693, error
19:57:26.817, error
19:57:27.941, error
19:57:29.065, error
19:57:30.189, error
19:57:31.312, error
19:57:32.437, error
19:57:33.561, error
19:57:34.686, error
19:57:35.809, error
19:57:36.933, error
19:57:38.056, error
19:57:39.181, error
19:57:40.305, error
19:57:41.429, error
19:57:42.553, error
19:57:43.677, error
19:57:44.800, error
19:57:45.925, error
19:57:47.050, error
19:57:48.173, error
19:57:49.297, error
19:57:50.421, error
19:57:51.545, error
19:57:52.669, error
19:57:53.793, error
19:57:54.916, error
19:57:56.041, error
19:57:57.165, error
19:57:58.289, error
19:57:59.413, error
19:58:00.537, error
19:58:01.662, error
19:58:02.785, error
19:58:03.908, error
19:58:05.032, error
19:58:06.157, error
19:58:07.281, error
19:58:08.405, error
19:58:09.529, error
19:58:10.653, error
19:58:11.776, error
19:58:12.901, error
19:58:14.025, error
19:58:15.149, error
19:58:16.273, error
19:58:17.397, error
19:58:18.521, error
19:58:19.645, error
19:58:20.769, error
19:58:21.893, error
19:58:23.017, error
19:58:24.141, error
19:58:25.265, error
19:58:26.389, error
19:58:27.514, error
19:58:28.637, error
19:58:29.761, error
19:58:30.885, error
19:58:32.009, error
19:58:33.133, error
19:58:34.257, error
19:58:35.381, error
19:58:36.505, error
19:58:37.629, error
19:58:38.754, error
19:58:39.877, error
19:58:41.001, error
19:58:42.124, error
19:58:43.249, error
19:58:44.373, error
19:58:45.497, error
19:58:46.621, error
19:58:47.745, error
19:58:48.869, error
19:58:49.993, error
19:58:51.117, error
19:58:52.241, error
19:58:53.365, error
19:58:54.489, error
19:58:55.612, error
19:58:56.736, error
19:58:57.861, error
19:58:58.985, error
19:59:00.109, error
19:59:01.233, error
19:59:02.357, error
19:59:03.481, error
19:59:04.605, error
19:59:05.729, error
19:59:06.854, error
19:59:07.977, error
19:59:09.101, error
19:59:10.226, error
19:59:11.348, error
19:59:12.473, error
19:59:13.597, error
19:59:14.722, error
19:59:15.846, error
19:59:16.970, error
19:59:18.094, error
19:59:19.218, error
19:59:20.342, error
19:59:21.466, error
19:59:22.590, error
19:59:23.714, error
19:59:24.838, error
19:59:25.962, error
19:59:27.086, error
19:59:28.210, error
19:59:29.334, error
19:59:30.458, error
19:59:31.581, error
19:59:32.706, error
19:59:33.829, error
19:59:34.954, error
19:59:36.078, error
19:59:37.202, error
19:59:38.326, error
19:59:39.450, error
19:59:40.574, error
19:59:41.698, error
19:59:42.822, error
19:59:43.945, error
19:59:45.070, error
19:59:46.194, error
19:59:47.318, error
19:59:48.442, error
19:59:49.566, error
19:59:50.690, error
19:59:51.815, error
19:59:52.938, error
19:59:54.062, error
19:59:55.186, error
19:59:56.310, error
19:59:57.434, error
19:59:58.557, error
19:59:59.681, error
20:00:00.806, error
20:00:01.929, error
20:00:03.054, error
20:00:04.178, error
20:00:05.303, error
20:00:06.426, error
20:00:07.550, error
20:00:08.674, error
20:00:09.798, error
20:00:10.922, error
20:00:12.046, error
20:00:13.170, error
20:00:14.294, error
20:00:15.418, error
20:00:16.542, error
20:00:17.666, error
20:00:18.790, error
20:00:19.914, error
20:00:21.038, error
20:00:22.163, error
20:00:23.286, error
20:00:24.410, error
20:00:25.534, error
20:00:26.658, error
20:00:27.782, error
20:00:28.905, error
20:00:30.030, error
20:00:31.154, error
20:00:32.277, error
20:00:33.402, error
20:00:34.526, error
20:00:35.650, error
20:00:36.774, error
20:00:37.898, error
20:00:39.022, error
20:00:40.146, error
20:00:41.270, error
20:00:42.394, error
20:00:43.518, error
20:00:44.642, error
20:00:45.766, error
20:00:46.890, error
20:00:48.014, error
20:00:49.138, error
20:00:50.262, error
20:00:51.386, error
20:00:52.509, error
20:00:53.634, error
20:00:54.757, error
20:00:55.882, error
20:00:57.006, error
20:00:58.130, error
20:00:59.254, error
20:01:00.377, error
20:01:01.502, error
20:01:02.626, error
20:01:03.750, error
20:01:04.874, error
20:01:05.998, error
20:01:07.123, error
20:01:08.246, error
20:01:09.370, error
20:01:10.494, error
20:01:11.618, error
20:01:12.742, error
20:01:13.866, error
20:01:14.990, error
20:01:16.114, error
20:01:17.238, error
20:01:18.362, error
20:01:19.486, error
20:01:20.610, error
20:01:21.734, error
20:01:22.858, error
20:01:23.982, error
20:01:25.106, error
20:01:26.230, error
20:01:27.354, error
20:01:28.478, error
20:01:29.602, error
20:01:30.726, error
20:01:31.850, error
20:01:32.974, error
20:01:34.098, error
20:01:35.222, error
20:01:36.346, error
20:01:37.469, error
20:01:38.594, error
20:01:39.718, error
20:01:40.842, error
20:01:41.966, error
20:01:43.090, error
20:01:44.214, error
20:01:45.338, error
20:01:46.462, error
20:01:47.586, error
20:01:48.710, error
20:01:49.834, error
20:01:50.958, error
20:01:52.082, error
20:01:53.206, error
20:01:54.330, error
20:01:55.454, error
20:01:56.578, error
20:01:57.702, error
20:01:58.826, error
20:01:59.950, error
20:02:01.074, error
20:02:02.198, error
20:02:03.322, error
20:02:04.446, error
20:02:05.570, error
20:02:06.694, error
20:02:07.818, error
20:02:08.942, error
20:02:10.066, error
20:02:11.190, error
20:02:12.315, error
20:02:13.438, error
20:02:14.562, error
20:02:15.686, error
20:02:16.810, error
20:02:17.934, error
20:02:19.058, error
20:02:20.182, error
20:02:21.306, error
20:02:22.430, error
20:02:23.554, error
20:02:24.678, error
20:02:25.802, error
20:02:26.926, error
20:02:28.050, error
20:02:29.174, error
20:02:30.298, error
20:02:31.422, error
20:02:32.546, error
20:02:33.670, error
20:02:34.794, error
20:02:35.918, error
20:02:37.042, error
20:02:38.166, error
20:02:39.290, error
20:02:40.414, error
20:02:41.538, error
20:02:42.662, error
20:02:43.786, error
20:02:44.909, error
20:02:46.033, error
20:02:47.158, error
20:02:48.282, error
20:02:49.407, error
20:02:50.530, error
20:02:51.654, error
20:02:52.778, error
20:02:53.902, error
20:02:55.026, error
20:02:56.149, error
20:02:57.274, error
20:02:58.398, error
20:02:59.522, error
20:03:00.646, error
20:03:01.770, error
20:03:02.894, error
20:03:04.018, error
20:03:05.142, error
20:03:06.266, error
20:03:07.390, error
20:03:08.514, error
20:03:09.638, error
20:03:10.762, error
20:03:11.886, error
20:03:13.010, error
20:03:14.134, error
20:03:15.258, error
20:03:16.382, error
20:03:17.506, error
20:03:18.630, error
20:03:19.754, error
20:03:20.878, error
20:03:22.003, error
20:03:23.126, error
20:03:24.251, error
20:03:25.374, error
20:03:26.499, error
20:03:27.622, error
20:03:28.746, error
20:03:29.870, error
20:03:30.994, error
20:03:32.118, error
20:03:33.243, error
20:03:34.366, error
20:03:35.490, error
20:03:36.614, error
20:03:37.738, error
20:03:38.862, error
20:03:39.986, error
20:03:41.110, error
20:03:42.234, error
20:03:43.358, error
20:03:44.482, error
20:03:45.606, error
20:03:46.730, error
20:03:47.854, error
20:03:48.978, error
20:03:50.102, error
20:03:51.226, error
20:03:52.350, error
20:03:53.474, error
20:03:54.599, error
20:03:55.722, error
20:03:56.846, error
20:03:57.970, error
20:03:59.094, error
20:04:00.218, error
20:04:01.342, error
20:04:02.466, error
20:04:03.591, error
20:04:04.714, error
20:04:05.839, error
20:04:06.963, error
20:04:08.087, error
20:04:09.211, error
20:04:10.336, error
20:04:11.459, error
20:04:12.583, error
20:04:13.707, error
20:04:14.831, error
20:04:15.955, error
20:04:17.079, error
20:04:18.203, error
20:04:19.328, error
20:04:20.451, error
20:04:21.575, error
20:04:22.699, error
20:04:23.823, error
20:04:24.947, error
20:04:26.071, error
20:04:27.195, error
20:04:28.319, error
20:04:29.443, error
20:04:30.567, error
20:04:31.691, error
20:04:32.815, error
20:04:33.939, error
20:04:35.063, error
20:04:36.187, error
20:04:37.311, error
20:04:38.435, error
20:04:39.559, error
20:04:40.683, error
20:04:41.807, error
20:04:42.931, error
20:04:44.055, error
20:04:45.179, error
20:04:46.303, error
20:04:47.427, error
20:04:48.551, error
20:04:49.675, error
20:04:50.799, error
20:04:51.923, error
20:04:53.046, error
20:04:54.171, error
20:04:55.295, error
20:04:56.419, error
20:04:57.544, error
20:04:58.667, error
20:04:59.790, error
20:05:00.915, error
20:05:02.039, error
20:05:03.163, error
20:05:04.288, error
20:05:05.411, error
20:05:06.535, error
20:05:07.659, error
20:05:08.783, error
20:05:09.907, error
20:05:11.031, error
20:05:12.155, error
20:05:13.279, error
20:05:14.403, error
20:05:15.527, error
20:05:16.651, error
20:05:17.775, error
20:05:18.899, error
20:05:20.023, error
20:05:21.147, error
20:05:22.271, error
20:05:23.395, error
20:05:24.519, error
20:05:25.644, error
20:05:26.768, error
20:05:27.891, error
20:05:29.015, error
20:05:30.139, error
20:05:31.263, error
20:05:32.387, error
20:05:33.511, error
20:05:34.635, error
20:05:35.759, error
20:05:36.883, error
20:05:38.007, error
20:05:39.131, error
20:05:40.255, error
20:05:41.379, error
20:05:42.503, error
20:05:43.627, error
20:05:44.752, error
20:05:45.875, error
20:05:46.999, error
20:05:48.123, error
20:05:49.247, error
20:05:50.371, error
20:05:51.495, error
20:05:52.619, error
20:05:53.743, error
20:05:54.867, error
20:05:55.991, error
20:05:57.116, error
20:05:58.239, error
20:05:59.363, error
20:06:00.487, error
20:06:01.611, error
20:06:02.735, error
20:06:03.859, error
20:06:04.984, error
20:06:06.107, error
20:06:07.231, error
20:06:08.355, error
20:06:09.479, error
20:06:10.603, error
20:06:11.728, error
20:06:12.851, error
20:06:13.975, error
20:06:15.099, error
20:06:16.223, error
20:06:17.347, error
20:06:18.471, error
20:06:19.595, error
20:06:20.720, error
20:06:21.843, error
20:06:22.967, error
20:06:24.091, error
20:06:25.215, error
20:06:26.339, error
20:06:27.463, error
20:06:28.587, error
20:06:29.711, error
20:06:30.835, error
20:06:31.959, error
20:06:33.082, error
20:06:34.207, error
20:06:35.331, error
20:06:36.456, error
20:06:37.579, error
20:06:38.703, error
20:06:39.827, error
20:06:40.951, error
20:06:42.075, error
20:06:43.199, error
20:06:44.323, error
20:06:45.447, error
20:06:46.571, error
20:06:47.695, error
20:06:48.819, error
20:06:49.943, error
20:06:51.067, error
20:06:52.191, error
20:06:53.315, error
20:06:54.439, error
20:06:55.563, error
20:06:56.687, error
20:06:57.811, error
20:06:58.935, error
20:07:00.060, error
20:07:01.183, error
20:07:02.307, error
20:07:03.431, error
20:07:04.555, error
20:07:05.679, error
20:07:06.804, error
20:07:07.927, error
20:07:09.051, error
20:07:10.175, error
20:07:11.299, error
20:07:12.423, error
20:07:13.548, error
20:07:14.671, error
20:07:15.795, error
20:07:16.920, error
20:07:18.043, error
20:07:19.168, error
20:07:20.291, error
20:07:21.416, error
20:07:22.539, error
20:07:23.664, error
20:07:24.787, error
20:07:25.911, error
20:07:27.035, error
20:07:28.159, error
20:07:29.283, error
20:07:30.407, error
20:07:31.531, error
20:07:32.655, error
20:07:33.779, error
20:07:34.903, error
20:07:36.027, error
20:07:37.152, error
20:07:38.276, error
20:07:39.400, error
20:07:40.524, error
20:07:41.647, error
20:07:42.771, error
20:07:43.896, error
20:07:45.019, error
20:07:46.144, error
20:07:47.267, error
20:07:48.392, error
20:07:49.516, error
20:07:50.639, error
20:07:51.763, error
20:07:52.887, error
20:07:54.011, error
20:07:55.135, error
20:07:56.259, error
20:07:57.384, error
20:07:58.507, error
20:07:59.631, error
20:08:00.756, error
20:08:01.879, error
20:08:03.003, error
20:08:04.127, error
20:08:05.251, error
20:08:06.375, error
20:08:07.500, error
20:08:08.623, error
20:08:09.747, error
20:08:10.873, error
20:08:11.995, error
20:08:13.119, error
20:08:14.244, error
20:08:15.367, error
20:08:16.492, error
20:08:17.616, error
20:08:18.740, error
20:08:19.863, error
20:08:20.987, error
20:08:22.111, error
20:08:23.236, error
20:08:24.360, error
20:08:25.483, error
20:08:26.607, error
20:08:27.731, error
20:08:28.855, error
20:08:29.980, error
20:08:31.104, error
20:08:32.227, error
20:08:33.352, error
20:08:34.475, error
20:08:35.599, error
20:08:36.724, error
20:08:37.847, error
20:08:38.972, error
20:08:40.095, error
20:08:41.220, error
20:08:42.344, error
20:08:43.467, error
20:08:44.592, error
20:08:45.716, error
20:08:46.840, error
20:08:47.963, error
20:08:49.087, error
20:08:50.212, error
20:08:51.336, error
20:08:52.460, error
20:08:53.584, error
20:08:54.707, error
20:08:55.831, error
20:08:56.957, error
20:08:58.080, error
20:08:59.204, error
20:09:00.328, error
20:09:01.453, error
20:09:02.577, error
20:09:03.700, error
20:09:04.825, error
20:09:05.949, error
20:09:07.072, error
20:09:08.196, error
20:09:09.320, error
20:09:10.444, error
20:09:11.569, error
20:09:12.692, error
20:09:13.816, error
20:09:14.940, error
20:09:16.065, error
20:09:17.189, error
20:09:18.312, error
20:09:19.436, error
20:09:20.560, error
20:09:21.685, error
20:09:22.808, error
20:09:23.932, error
20:09:25.056, error
20:09:26.181, error
20:09:27.305, error
20:09:28.428, error
20:09:29.552, error
20:09:30.676, error
20:09:31.800, error
20:09:32.925, error
20:09:34.049, error
20:09:35.172, error
20:09:36.296, error
20:09:37.421, error
20:09:38.545, error
20:09:39.668, error
20:09:40.792, error
20:09:41.916, error
20:09:43.041, error
20:09:44.165, error
20:09:45.288, error
20:09:46.412, error
20:09:47.537, error
20:09:48.661, error
20:09:49.784, error
20:09:50.909, error
20:09:52.032, error
20:09:53.157, error
20:09:54.280, error
20:09:55.405, error
20:09:56.529, error
20:09:57.652, error
20:09:58.776, error
20:09:59.901, error
20:10:01.025, error
20:10:02.149, error
20:10:03.272, error
20:10:04.396, error
20:10:05.521, error
20:10:06.645, error
20:10:07.768, error
20:10:08.892, error
20:10:10.016, error
20:10:11.141, error
20:10:12.265, error
20:10:13.388, error
20:10:14.512, error
20:10:15.637, error
20:10:16.761, error
20:10:17.885, error
20:10:19.008, error
20:10:20.132, error
20:10:21.257, error
20:10:22.380, error
20:10:23.505, error
20:10:24.629, error
20:10:25.752, error
20:10:26.876, error
20:10:28.001, error
20:10:29.125, error
20:10:30.248, error
20:10:31.372, error
20:10:32.496, error
20:10:33.620, error
20:10:34.745, error
20:10:35.868, error
20:10:36.992, error
20:10:38.117, error
20:10:39.240, error
20:10:40.364, error
20:10:41.488, error
20:10:42.612, error
20:10:43.737, error
20:10:44.861, error
20:10:45.985, error
20:10:47.109, error
20:10:48.232, error
20:10:49.357, error
20:10:50.480, error
20:10:51.605, error
20:10:52.729, error
20:10:53.852, error
20:10:54.977, error
20:10:56.100, error
20:10:57.224, error
20:10:58.349, error
20:10:59.472, error
20:11:00.597, error
20:11:01.721, error
20:11:02.845, error
20:11:03.968, error
20:11:05.093, error
20:11:06.217, error
20:11:07.340, error
20:11:08.464, error
20:11:09.588, error
20:11:10.713, error
20:11:11.836, error
20:11:12.961, error
